MB;MATERIAL;KGS_TENIDOS;KILOS_ACABADOS;VALOR_LOTE_KILO;AR;TAMANO_CLIENTE
2;HCPO;2;2;0.175;A;7.208
2;HCPO;11;11;0.173;A;152.855
2;HCPO;2;2;0.2;A;152.855
2;HCPO;1;0.9;0.1;A;1840.702
2;HCPO;5;5.1;0.114;A;7.208
2;HCPO;8;0;0.143;R;257.176
2;HCPO;3;3.1;0.167;A;940.959
2;HCPO;1;0.8;0.35;A;940.959
2;HCPO;2;1.9;0.24;A;336.92
2;HCPO;9;9.1;0.131;A;1840.702
2;HCPO;3;3.2;0.143;A;1840.702
2;HCPO;2;0;0.165;R;1840.702
2;HCPO;43;44.3;0.19;A;460.979
2;HCPO;10;10.1;0.187;A;460.979
2;HCPO;3;3.1;0.197;A;940.959
2;HCPO;2;2.1;0.215;A;336.92
2;HCPO;12;0;0.183;R;181.073
2;HCPO;8;8;0.148;A;1840.702
2;HCPO;2;2.1;0.205;A;0.892
2;HCPO;4;3.9;0.12;A;1840.702
2;HCPO;8;8.1;0.133;A;1840.702
2;HCPO;6;6.1;0.127;A;333.561
2;HCPO;2;2.1;0.205;A;18.906
2;HCPO;9;8.9;0.242;A;460.979
2;HCPO;3;2.9;0.187;A;264.686
2;HCPO;5;5.1;0.19;A;264.686
2;HCPO;12;12;0.147;A;539.617
2;HCPO;15;15.1;0.161;A;539.617
2;HCPO;9;9.2;0.147;A;0.892
2;HCPO;6;5.9;0.213;A;264.686
2;HCPO;3;0;0.217;R;320.164
2;HCPO;3;0;0.157;R;333.561
2;HCPO;6;6.1;0.227;A;940.959
2;HCPO;3;0;0.14;R;1840.702
2;HCPO;3;2.9;0.027;A;1840.702
2;HCPO;1;0.8;0.34;A;940.959
2;HCPO;18;18.6;0.133;A;161.443
2;HCPO;2;2.1;0.195;A;940.959
2;HCPO;1;0.8;0.35;A;940.959
2;HCPO;9;8.9;0.166;A;940.959
2;HCPO;2;2.1;0.17;A;336.92
2;HCPO;2;2.1;0.29;A;56.531
2;HCPO;2;2.1;0.29;A;56.531
2;HCPO;1;0.8;0.44;A;940.959
2;HCPO;1;0.9;0.41;A;152.855
2;HCPO;2;2.1;0.2;A;336.92
2;HCPO;6;5.9;0.415;A;460.979
2;HCPO;2;2.1;0.19;A;59.922
2;HCPO;2;2.1;0.19;A;59.922
2;HCPO;8;8;0.135;A;303.188
2;HCPO;5;5.1;0.126;A;940.959
2;HCPO;14;0;0.123;R;539.617
2;HCPO;5;0;0.136;R;940.959
2;HCPO;2;1.9;0.16;A;258.115
2;HCPO;2;1.9;0.16;A;30.743
2;HCPO;18;18.2;0.134;A;161.443
2;HCPO;1;0;0.33;R;940.959
2;HCPO;2;1.9;0.155;A;161.443
2;HCPO;3;3.1;0.16;A;539.617
2;HCPO;30;30.7;0.24;A;940.959
2;HCPO;4;4.1;0.21;A;940.959
2;HCPO;2;1.9;0.2;A;940.959
2;HCPO;9;9.2;0.168;A;940.959
2;HCPO;11;11.1;0.331;A;320.164
2;HCPO;4;4.1;0.19;A;60.159
2;HCPO;2;2.1;0.225;A;60.159
2;HCPO;5;4.9;0.144;A;539.617
2;HCPO;3;2.9;0.35;A;56.531
2;HCPO;2;2.1;0.3;A;37.5
2;HCPO;2;2.1;0.335;A;258.115
2;HCPO;2;1.9;0.335;A;161.443
2;HCPO;3;2.9;0.3;A;56.531
2;HCPO;24;24.5;0.193;A;1011.065
2;HCPO;1;0.8;0.35;A;1011.065
2;HCPO;5;4.9;0.176;A;1011.065
2;HCPO;5;5;0.176;A;152.855
2;HCPO;2;1.9;0.345;A;161.443
2;HCPO;36;36.6;0.188;A;539.617
2;HCPO;7;7.1;0.15;A;539.617
2;HCPO;7;7.2;0.143;A;258.115
2;HCPO;5;4.9;0.178;A;336.92
2;HCPO;3;2.9;0.177;A;336.92
2;HCPO;12;12.1;0.203;A;1840.702
2;HCPO;2;2;0.04;A;303.188
2;HCPO;2;2.1;0.205;A;336.92
2;HCPO;2;1.9;0.51;A;152.855
2;HCPO;2;1.9;0.185;A;264.686
2;HCPO;2;1.9;0.22;A;161.443
2;HCPO;2;1.9;0.19;A;161.443
2;HCPO;83;83.8;0.184;A;320.164
2;HCPO;4;4.2;0.16;A;940.959
2;HCPO;7;7.1;0.147;A;320.164
2;HCPO;2;1.9;0.23;A;258.115
2;HCPO;1;1;0.38;A;940.959
2;HCPO;37;37.6;0.21;A;539.617
2;HCPO;2;2.1;0.275;A;336.92
2;HCPO;2;1.9;0.405;A;161.443
2;HCPO;1;1;0.49;A;303.188
2;HCPO;20;20.1;0.268;A;320.164
2;HCPO;4;4.3;0.588;A;320.164
2;HCPO;2;2;0.26;A;161.443
2;HCPO;2;2;0.725;A;19.036
2;HCPO;2;2.1;0.725;A;56.531
2;HCPO;2;1.9;0.4;A;161.443
2;HCPO;216;221.7;0.305;A;940.959
2;HCPO;75;77.9;0.321;A;940.959
2;HCPO;85;86.6;0.304;A;940.959
2;HCPO;7;6.9;0.287;A;940.959
2;HCPO;3;2.9;0.38;A;152.855
2;HCPO;26;0;0.406;R;539.617
2;HCPO;3;2.9;0.307;A;161.443
2;HCPO;6;5.9;1.043;A;152.855
2;HCPO;20;20.2;0.17;A;460.979
2;HCPO;8;8.1;0.148;A;1840.702
2;HCPO;7;6.9;0.124;A;1840.702
2;HCPO;4;0;0.293;R;120.534
2;HCPO;26;26.3;0.318;A;539.617
2;HCPO;5;5.1;0.162;A;258.115
2;HCPO;3;2.7;0.177;A;460.979
2;HCPO;2;2.1;0.2;A;460.979
2;HCPO;4;3.9;0.175;A;539.617
2;HCPO;13;0;0.16;R;1840.702
2;HCPO;13;13.2;0.266;A;1840.702
2;HCPO;3;2.9;0.207;A;152.855
2;HCPO;17;0;0.216;R;81.318
2;HCPO;1;1;0.44;A;940.959
2;HCPO;3;3.1;0.263;A;1011.065
2;HCPO;2;2.1;0.295;A;940.959
2;HCPO;3;3.1;0.313;A;539.617
2;HCPO;2;1.9;0.25;A;161.443
2;HCPO;2;1.7;0.345;A;257.176
2;HCPO;1;0.9;0.67;A;303.188
2;HCPO;2;1.9;0.155;A;336.92
2;HCPO;7;7.1;0.233;A;81.318
2;HCPO;1;0.8;0.42;A;1011.065
2;HCPO;1;0.9;0.36;A;1840.702
2;HCPO;3;3;0.273;A;1840.702
2;HCPO;13;13.3;0.165;A;181.073
2;HCPO;47;0;0.279;R;181.073
2;HCPO;5;5.1;0.192;A;333.561
2;HCPO;6;5.9;0.138;A;3.802
2;HCPO;3;2.9;0.147;A;258.115
2;HCPO;16;0;0.709;R;539.617
2;HCPO;4;0;0.845;R;940.959
2;HCPO;4;3.9;0.333;A;940.959
2;HCPO;8;7.9;0.86;A;264.686
2;HCPO;120;122.6;0.718;A;3662.597
2;HCPO;162;166.2;0.866;A;3662.597
2;HCPO;216;220.9;0.796;A;3662.597
2;HCPO;75;86.4;0.868;A;3662.597
2;HCPO;216;219.9;0.784;A;3662.597
2;HCPO;18;17.9;0.46;A;3662.597
2;HCPO;44;44.2;0.758;A;3662.597
2;HCPO;216;217.7;0.796;A;3662.597
2;HCPO;216;228.8;0.699;A;3662.597
2;HCPO;216;226.3;0.796;A;3662.597
2;HCPO;120;121.6;0.89;A;3662.597
2;HCPO;2;1.9;0.65;A;264.686
2;HCPO;17;17.2;0.605;A;114.262
2;HCPO;2;0;0.895;R;36.793
2;HCPO;25;25.8;0.909;A;940.959
2;HCPO;32;32.5;0.784;A;940.959
2;HCPO;7;7.1;0.616;A;30.583
2;HCPO;1;0;1.4;R;940.959
2;HCPO;1;0.8;1.39;A;940.959
2;HCPO;11;11;0.808;A;539.617
2;HCPO;3;0;0.767;R;460.979
2;HCPO;2;0;0.865;R;460.979
2;HCPO;4;3.9;0.835;A;36.793
2;HCPO;22;22.2;1.084;A;539.617
2;HCPO;5;4.7;0.926;A;539.617
2;HCPO;6;0.1;0.748;R;940.959
2;HCPO;2;0;0.815;R;940.959
2;HCPO;1;0.8;1.21;A;1011.065
2;HCPO;18;18.4;0.739;A;120.534
2;HCPO;6;6.1;0.718;A;120.534
2;HCPO;6;6.1;0.867;A;36.793
2;HCPO;17;0;0.692;R;1011.065
2;HCPO;3;3.1;0.587;A;1011.065
2;HCPO;35;35.4;0.773;A;333.561
2;HCPO;8;7.9;0.873;A;333.561
2;HCPO;12;11.8;0.867;A;30.583
2;HCPO;1;0.8;1.19;A;940.959
2;HCPO;8;8.1;0.894;A;303.188
2;HCPO;1;1;1.19;A;940.959
2;HCPO;2;1.9;0.66;A;161.443
2;HCPO;9;0;0.974;R;460.979
2;HCPO;2;0;0.685;R;152.855
2;HCPO;1;0.8;0.44;A;1840.702
2;HCPO;14;14.5;0.346;A;333.561
2;HCPO;4;3.9;0.285;A;940.959
2;HCPO;2;1.9;0.25;A;152.855
2;HCPO;7;7.1;0.576;A;333.561
2;HCPO;6;6.1;2.295;A;114.262
2;HCPO;3;3.1;0.543;A;940.959
2;HCPO;16;0;1.734;R;460.979
2;HCPO;5;5.1;0.544;A;460.979
2;HCPO;5;4.9;0.37;A;1840.702
2;HCPO;1;0.8;1.85;A;1840.702
2;HCPO;2;1.8;1.135;A;23.748
2;HCPO;3;3.1;0.887;A;30.583
2;HCPO;11;0;1.538;R;257.176
2;HCPO;10.3;0;1.442;R;257.176
2;HCPO;11;11.2;1.63;A;257.176
2;HCPO;3;0;1.207;R;60.159
2;HCPO;3;0;0.043;R;60.159
2;HCPO;3;2.9;0.087;A;60.159
2;HCPO;4;4.1;1.278;A;258.115
2;HCPO;5;4.9;0.356;A;120.534
2;HCPO;2;2;0.26;A;161.443
2;HCPO;1;0;0.5;R;940.959
2;HCPO;15;15.2;0.31;A;460.979
2;HCPO;2;1.9;0.725;A;161.443
2;HCPO;1;0.8;1.17;A;1011.065
2;HCPO;1;0;1.26;R;1840.702
2;HCPO;16;16.2;0.838;A;1840.702
2;HCPO;9;9.1;0.266;A;460.979
2;HCPO;3;3;0.307;A;1840.702
2;HCPO;27;27.5;0.511;A;460.979
2;HCPO;2;2.1;0.52;A;257.176
2;HCPO;3;3;0.38;A;1840.702
2;HCPO;2;1.9;2.575;A;1840.702
2;HCPO;1;0.9;3.08;A;1840.702
2;HCPO;4;4.1;0.858;A;161.443
2;HCPO;2;2.1;0.92;A;120.534
2;HCPO;2;1.9;1.665;A;258.115
2;HCPO;3;2.9;1.553;A;2.553
2;HCPO;8;7.6;0.608;A;1840.702
2;HCPO;2;2;0.77;A;7.208
2;HCPO;5;0;1.02;R;460.979
2;HCPO;1;0.9;1.49;A;152.855
2;HCPO;2;1.9;0.745;A;258.115
2;HCPO;2;1.9;0.74;A;258.115
2;HCPO;9;9.1;2.161;A;114.262
2;HCPO;16;16;2.175;A;181.073
2;HCPO;5;4.7;0.42;A;37.5
2;HCPO;2;0;0.525;R;258.115
2;HCPO;5;5.1;0.46;A;1840.702
2;HCPO;1;1;2.95;A;1840.702
2;HCPO;6;0;2.395;R;1840.702
2;HCPO;3;3.1;1.467;A;940.959
2;HCPO;5;0;0.796;R;460.979
2;HCPO;6;6.1;0.348;A;460.979
2;HCPO;43;44.7;0.363;A;460.979
2;HCPO;38;38.6;0.362;A;460.979
2;HCPO;3;3.1;0.467;A;264.686
2;HCPO;4;4.1;0.27;A;336.92
2;HCPO;2;2.1;0.315;A;336.92
2;HCPO;7;6.8;1.124;A;152.855
2;HCPO;3;2.9;0.563;A;258.115
2;HCPO;13;13.2;0.708;A;1011.065
2;HCPO;12;12;1.383;A;539.617
2;HCPO;2;1.9;0.5;A;258.115
2;HCPO;7;7.1;0.816;A;258.115
2;HCPO;2;2.1;0.225;A;120.534
2;HCPO;31;31.3;0.258;A;940.959
2;HCPO;4;4.1;0.243;A;940.959
2;HCPO;2;2.1;0.26;A;940.959
2;HCPO;12;12.1;0.225;A;320.164
2;HCPO;3;3.1;0.18;A;258.115
2;HCPO;4;4.1;0.753;A;1011.065
2;HCPO;5;5.1;0.682;A;37.5
2;HCPO;7;6.8;0.666;A;152.855
2;HCPO;3;3;0.693;A;152.855
2;HCPO;6;0;0.637;R;303.188
2;HCPO;4;3.7;1.09;A;303.188
2;HCPO;10;0;0.739;R;940.959
2;HCPO;2;1.9;0.295;A;59.922
2;HCPO;2;1.9;0.42;A;59.922
2;HCPO;19;19.6;0.337;A;1011.065
2;HCPO;5;5.1;0.256;A;460.979
2;HCPO;8;8.2;0.495;A;460.979
2;HCPO;5;4.9;0.352;A;1011.065
2;HCPO;33;33.9;0.413;A;1011.065
2;HCPO;21;21;0.447;A;257.176
2;HCPO;3;2.8;0.55;A;152.855
2;HCPO;1;0.9;3.18;A;1840.702
2;HCPO;2;1.9;0.55;A;940.959
2;HCPO;16;15.9;0.53;A;257.176
2;HCPO;3;3;0.7;A;1840.702
2;HCPO;2;1.9;0.645;A;1840.702
2;HCPO;3;2.9;0.563;A;1840.702
2;HCPO;15;15;0.697;A;460.979
2;HCPO;4;4.1;0.615;A;460.979
2;HCPO;8;7.9;0.801;A;460.979
2;HCPO;12;12.2;0.356;A;539.617
2;HCPO;2;1.9;0.42;A;152.855
2;HCPO;4;2.9;0.488;R;258.115
2;HCPO;1;0.8;0.95;A;258.115
2;HCPO;2;1.9;0.57;A;258.115
2;HCPO;9;8.9;0.257;A;1011.065
2;HCPO;5;4.9;0.258;A;303.188
2;HCPO;2;1.8;2.12;A;23.748
2;HCPO;6;5.9;0.472;A;56.531
2;HCPO;8;8.2;0.751;A;1840.702
2;HCPO;7;7.2;0.496;A;30.583
2;HCPO;3;3.1;0.53;A;33.233
2;HCPO;21;21;0.273;A;114.262
2;HCPO;6;0;0.46;R;940.959
2;HCPO;13;0;0.29;R;539.617
2;HCPO;1;0.9;0.66;A;152.855
2;HCPO;8;7.9;0.96;A;257.176
2;HCPO;1;0.8;2.07;A;940.959
2;HCPO;17;17.2;3.091;A;1011.065
2;HCPO;2;1.9;3.07;A;1011.065
2;HCPO;1;0.9;1.06;A;1840.702
2;HCPO;1;0.8;1.23;A;940.959
2;HCPO;4;3.9;0.49;A;1840.702
2;HCPO;4;4.2;0.39;A;1840.702
2;HCPO;3;3;0.487;A;1840.702
2;HCPO;1;0.8;0.99;A;539.617
2;HCPO;2;2;0.6;A;1840.702
2;HCPO;34;34.1;0.444;A;114.262
2;HCPO;35;35.2;0.312;A;114.262
2;HCPO;11;11.2;0.798;A;1840.702
2;HCPO;7;7;0.487;A;1840.702
2;HCPO;2;2;1.06;A;1840.702
2;HCPO;1;1;1.47;A;1840.702
2;HCPO;3;3;0.573;A;1840.702
2;HCPO;13;13;0.653;A;1840.702
2;HCPO;4;4.1;0.328;A;181.073
2;HCPO;3;3.1;1.527;A;120.534
2;HCPO;22;22.2;0.864;A;333.561
2;HCPO;1;0.9;2.02;A;1840.702
2;HCPO;13;13.2;0.706;A;181.073
2;HCPO;6;6.2;0.75;A;940.959
2;HCPO;4;3.9;0.508;A;152.855
2;HCPO;2;2;0.58;A;152.855
2;HCPO;9;8.9;0.549;A;460.979
2;HCPO;8;8.1;0.744;A;539.617
2;HCPO;5;0;0.582;R;940.959
2;HCPO;8;8.1;0.481;A;940.959
2;HCPO;1;0.8;0.86;A;940.959
2;HCPO;6;6.1;0.75;A;539.617
2;HCPO;5;4.9;0.662;A;460.979
2;HCPO;4;3.9;1.56;A;257.176
2;HCPO;6;6.1;1.078;A;333.561
2;HCPO;2;0;0.57;R;161.443
2;HCPO;3;0;0.49;R;181.073
2;HCPO;33;33.9;0.603;A;181.073
2;HCPO;9;9.1;0.623;A;1011.065
2;HCPO;7;7.1;0.77;A;264.686
2;HCPO;12;12.2;0.903;A;264.686
2;HCPO;5;5.1;0.84;A;1840.702
2;HCPO;15;15.2;0.873;A;1840.702
2;HCPO;2;1.9;0.92;A;1840.702
2;HCPO;7;7.2;0.804;A;539.617
2;HCPO;6;6.1;0.85;A;1840.702
2;HCPO;13;13.1;0.917;A;1840.702
2;HCPO;5;5.1;0.34;A;320.164
2;HCPO;2;2.1;0.875;A;56.531
2;HCPO;3;3.1;0.77;A;120.534
2;HCPO;4;3.9;1.09;A;152.855
2;HCPO;24;24;0.985;A;37.5
2;HCPO;3;3;1.4;A;1840.702
2;HCPO;21;21.4;0.327;A;114.262
2;HCPO;9;8.9;2.034;A;152.855
2;HCPO;2;2;2.085;A;152.855
2;HCPO;6;6.1;0.453;A;258.115
2;HCPO;1;1;0.9;A;539.617
2;HCPO;3;3.1;0.437;A;539.617
2;HCPO;3;2.9;0.127;A;81.318
2;HCPO;3;3.1;1.353;A;1011.065
2;HCPO;2;0;1.435;R;181.073
2;HCPO;16;15.8;0.578;A;264.686
2;HCPO;15;15.3;0.758;A;258.115
2;HCPO;2;1.9;0.75;A;258.115
2;HCPO;6;6.1;0.335;A;539.617
2;HCPO;3;3.1;0.53;A;258.115
2;HCPO;55;55.8;0.653;A;320.164
2;HCPO;3;3.1;0.513;A;37.5
2;HCPO;16;15.9;0.568;A;320.164
2;HCPO;4;4.1;0.513;A;460.979
2;HCPO;17;17.3;0.468;A;460.979
2;HCPO;21;21.2;0.672;A;320.164
2;HCPO;1;0.9;2.92;A;1840.702
2;HCPO;2;1.9;2.415;A;1840.702
2;HCPO;1;0.9;1.6;A;152.855
2;HCPO;1;0.9;1.6;A;152.855
2;HCPO;15;15.2;1.216;A;181.073
2;HCPO;10;10.1;1.135;A;30.583
2;HCPO;1;1;0.59;A;303.188
2;HCPO;3;3.1;0.607;A;1011.065
2;HCPO;1;0.9;1.27;A;303.188
2;HCPO;4;3.9;0.338;A;460.979
2;HCPO;2;1.9;0.77;A;59.922
2;HCPO;3;2.9;0.807;A;18.906
2;HCPO;8;7.9;0.236;A;264.686
2;HCPO;1;0;0.81;R;940.959
2;HCPO;2;2;0.75;A;152.855
2;HCPO;17;17.5;0.971;A;258.115
2;HCPO;6;5.9;0.938;A;258.115
2;HCPO;6;5.9;0.833;A;258.115
2;HCPO;7;6.9;0.907;A;258.115
2;HCPO;2;1.9;1.76;A;181.073
2;HCPO;3;3.1;0.307;A;258.115
2;HCPO;5;5.1;0.564;A;539.617
2;HCPO;10;10.1;0.867;A;460.979
2;HCPO;11;11.2;0.625;A;460.979
2;HCPO;4;3.9;0.673;A;460.979
2;HCPO;3;2.9;0.703;A;460.979
2;HCPO;25;25.5;0.761;A;539.617
2;HCPO;9;9.1;0.671;A;120.534
2;HCPO;2;2.1;0.675;A;258.115
2;HCPO;2;1.9;0.675;A;460.979
2;HCPO;7;0;0.606;R;539.617
2;HCPO;14;0;0.697;R;539.617
2;HCPO;38;38.6;0.742;A;539.617
2;HCPO;22;22.4;0.627;A;1011.065
2;HCPO;3;3.1;0.473;A;120.534
2;HCPO;6;6.1;0.907;A;333.561
2;HCPO;5;4.9;0.57;A;258.115
2;HCPO;1;1;1.03;A;303.188
2;HCPO;8;7.8;0.738;A;539.617
2;HCPO;2;1.9;1.195;A;1011.065
2;HCPO;13;13.2;1.508;A;539.617
2;HCPO;20;20.1;1.828;A;1840.702
2;HCPO;7;7.1;0.651;A;1011.065
2;HCPO;4;4.1;0.335;A;114.262
2;HCPO;2;1.9;1.315;A;1011.065
2;HCPO;12;12.3;0.507;A;152.855
2;HCPO;17;17;1.215;A;181.073
2;HCPO;3;3.1;1.217;A;940.959
2;HCPO;5;5.1;0.536;A;333.561
2;HCPO;1;1;0.53;A;1840.702
2;HCPO;2;1.9;0.255;A;336.92
2;HCPO;5;5.1;0.228;A;940.959
2;HCPO;2;1.9;1.075;A;161.443
2;HCPO;2;1.9;0.695;A;940.959
2;HCPO;7;0;1.054;R;940.959
2;HCPO;3;2.9;1.473;A;181.073
2;HCPO;9;8.9;1.177;A;940.959
2;HCPO;1;0.9;1.07;A;1840.702
2;HCPO;9;8.8;0.421;A;257.176
2;HCPO;25;25.3;0.952;A;460.979
2;HCPO;2;0;1.14;R;60.159
2;HCPO;2;0;0.045;R;60.159
2;HCPO;2;1.7;0.045;A;60.159
2;HCPO;2;2.1;1.365;A;940.959
2;HCPO;11;11.3;0.818;A;333.561
2;HCPO;4;4.1;0.618;A;1840.702
2;HCPO;3;3;0.63;A;1840.702
2;HCPO;1;0.9;0.96;A;1840.702
2;HCPO;1;0.8;1.21;A;1011.065
2;HCPO;5;4.9;0.726;A;181.073
2;HCPO;2;1.9;0.915;A;258.115
2;HCPO;3;3.1;2.483;A;264.686
2;HCPO;6;6.1;0.515;A;1011.065
2;HCPO;5;5.1;0.496;A;1011.065
2;HCPO;56;56.5;0.848;A;333.561
2;HCPO;13;13.2;0.688;A;1011.065
2;HCPO;90;92.5;0.623;A;1011.065
2;HCPO;22;22.9;0.693;A;1011.065
2;HCPO;20;20.2;0.661;A;1011.065
2;HCPO;14;14.3;0.599;A;1011.065
2;HCPO;5;4.9;2.264;A;1840.702
2;HCPO;3;3;2.297;A;1840.702
2;HCPO;5;5.1;0.352;A;940.959
2;HCPO;1;0.8;1.04;A;460.979
2;HCPO;2;2.1;0.58;A;940.959
2;HCPO;11;11.2;0.585;A;1011.065
2;HCPO;2;1.9;0.57;A;152.855
2;HCPO;1;0.9;1.01;A;336.92
2;HCPO;3;2.9;0.6;A;152.855
2;HCPO;2;2;0.67;A;152.855
2;HCPO;31;31.7;0.625;A;258.115
2;HCPO;15;15.3;0.607;A;258.115
2;HCPO;2;1.9;0.99;A;1840.702
2;HCPO;8;7.9;1.084;A;1840.702
2;HCPO;2;1.9;0.99;A;1840.702
2;HCPO;2;2;0.69;A;320.164
2;HCPO;2;1.9;0.42;A;303.188
2;HCPO;3;3;0.2;A;152.855
2;HCPO;17;0;0.55;R;940.959
2;HCPO;13;13.1;0.605;A;1840.702
2;HCPO;12;12.1;0.566;A;1840.702
2;HCPO;1;1;0.98;A;1840.702
2;HCPO;10;10.2;0.763;A;1840.702
2;HCPO;2;1.9;0.21;A;539.617
2;HCPO;2;2.1;0.905;A;258.115
2;HCPO;5;5.1;0.826;A;114.262
2;HCPO;3;3.1;0.377;A;120.534
2;HCPO;8;8.1;0.623;A;333.561
2;HCPO;2;2.1;0.455;A;257.176
2;HCPO;26;26.2;0.447;A;257.176
2;HCPO;5;5;0.422;A;257.176
2;HCPO;12;12.2;0.406;A;257.176
2;HCPO;2;2.1;0.905;A;258.115
2;HCPO;8;7.9;1.011;A;258.115
2;HCPO;8;8.1;0.855;A;264.686
2;HCPO;13;13.2;1.215;A;152.855
2;HCPO;2;2;1.155;A;152.855
2;HCPO;7;7.1;1.294;A;1840.702
2;HCPO;2;0;2.585;R;23.748
2;HCPO;2;1.8;1.945;A;23.748
2;HCPO;8;8.2;0.628;A;940.959
2;HCPO;14;14;0.726;A;333.561
2;HCPO;6;5.9;0.833;A;30.583
2;HCPO;4;4.1;0.753;A;940.959
2;HCPO;3;0;3.147;R;257.176
2;HCPO;2;0;0.75;R;303.188
2;HCPO;2;2.1;0.66;A;303.188
2;HCPO;6;6.1;0.607;A;1011.065
2;HCPO;2;2;0.68;A;161.443
2;HCPO;2;2.1;0.655;A;120.534
2;HCPO;1;0;1.33;R;940.959
2;HCPO;2;2;0.585;A;320.164
2;HCPO;5;5.1;0.536;A;320.164
2;HCPO;1;1;1.65;A;1011.065
2;HCPO;3;2.9;1.05;A;181.073
2;HCPO;2;2.1;1.085;A;120.534
2;HCPO;1;0.8;0.64;A;940.959
2;HCPO;2;2;1;A;1840.702
2;HCPO;8;8.2;1.313;A;1840.702
2;HCPO;54;54.5;0.799;A;460.979
2;HCPO;19;19.6;0.923;A;1840.702
2;HCPO;2;2.1;0.78;A;56.531
2;HCPO;8;8.1;0.551;A;460.979
2;HCPO;23;0;0.836;R;1840.702
2;HCPO;1;0.9;1.19;A;1840.702
2;HCPO;2;2.1;0.32;A;258.115
2;HCPO;2;0;0.65;R;320.164
2;HCPO;1;0;0.79;R;940.959
2;HCPO;5;5.1;0.59;A;320.164
2;HCPO;6;5.9;0.56;A;3.802
2;HCPO;5;5.1;0.782;A;460.979
2;HCPO;17;17.2;0.945;A;460.979
2;HCPO;6;5.9;0.788;A;460.979
2;HCPO;17;17;0.693;A;81.318
2;HCPO;4;4.1;0.343;A;1840.702
2;HCPO;4;4.1;0.338;A;1840.702
2;HCPO;5;5;0.338;A;1840.702
2;HCPO;3;2.9;0.923;A;1840.702
2;HCPO;6;6;0.915;A;1840.702
2;HCPO;2;2.1;0.66;A;56.531
2;HCPO;2;2.1;0.79;A;258.115
2;HCPO;3;3.1;0.657;A;1011.065
2;HCPO;2;1.9;1.335;A;21.62
2;HCPO;18;18.1;0.98;A;320.164
2;HCPO;11;11.2;0.517;A;258.115
2;HCPO;18;18.1;1.199;A;320.164
2;HCPO;1;0.8;1.08;A;940.959
2;HCPO;3;2.9;0.657;A;1840.702
2;HCPO;12;12.3;0.398;A;320.164
2;HCPO;2;1.9;0.435;A;320.164
2;HCPO;10;0;0.415;R;1.73
2;HCPO;6;6.1;0.322;A;37.5
2;HCPO;4;4;0.613;A;7.208
2;HCPO;2;2.1;0.665;A;120.534
2;HCPO;10;10.2;0.419;A;181.073
2;HCPO;4;3.9;1.013;A;181.073
2;HCPO;2;2.1;0.585;A;258.115
2;HCPO;2;1.9;0.9;A;333.561
2;HCPO;2;1.9;0.9;A;940.959
2;HCPO;2;2;0.895;A;152.855
2;HCPO;2;1.9;1.015;A;56.531
2;HCPO;4;4.1;0.835;A;1011.065
2;HCPO;9;9.1;0.452;A;539.617
2;HCPO;3;3.1;0.94;A;333.561
2;HCPO;1;1;1.33;A;1840.702
2;HCPO;2;2.1;0.7;A;1840.702
2;HCPO;29;29.7;1.451;A;460.979
2;HCPO;26;0;1.423;R;460.979
2;HCPO;26;0;1.511;R;460.979
2;HCPO;3;3.1;0.953;A;258.115
2;HCPO;3;0;3.323;R;60.159
2;HCPO;3;0;2.65;R;60.159
2;HCPO;3;3;0.087;A;60.159
2;HCPO;14;0;0.596;R;114.262
2;HCPO;17;17.3;0.556;A;181.073
2;HCPO;2;0;0.785;R;161.443
2;HCPO;31;31.7;0.423;A;320.164
2;HCPO;4;4.1;0.913;A;1011.065
2;HCPO;2;2.1;0.725;A;258.115
2;HCPO;2;1.9;0.725;A;258.115
2;HCPO;4;4.1;0.645;A;940.959
2;HCPO;1;1;1.12;A;940.959
2;HCPO;3;0;0.937;R;81.318
2;HCPO;5;4.9;0.932;A;81.318
2;HCPO;7;6.9;1.103;A;940.959
2;HCPO;9;9.2;1.218;A;1840.702
2;HCPO;1;0.9;1.28;A;1840.702
2;HCPO;6;6.1;0.633;A;258.115
2;HCPO;3;2.9;0.577;A;18.906
2;HCPO;8;8;1.025;A;320.164
2;HCPO;11;10.9;1.279;A;1840.702
2;HCPO;6;6.2;1.087;A;1840.702
2;HCPO;31;31.3;1.173;A;1840.702
2;HCPO;1;0.9;1.03;A;152.855
2;HCPO;3;3.1;0.407;A;30.583
2;HCPO;2;0;0.68;R;1840.702
2;HCPO;3;2.9;0.823;A;258.115
2;HCPO;13;0;0.819;R;460.979
2;HCPO;2;1.9;0.75;A;30.743
2;HCPO;5;5.1;0.926;A;460.979
2;HCPO;9;9.1;1.053;A;460.979
2;HCPO;10;10.2;1.046;A;460.979
2;HCPO;4;0;0.643;R;460.979
2;HCPO;3;3.1;0.863;A;333.561
2;HCPO;7;6.9;0.36;A;30.583
2;HCPO;1;0;1.38;R;940.959
2;HCPO;1;0.9;0.4;A;152.855
2;HCPO;4;4.1;1.073;A;1840.702
2;HCPO;1;0.9;1.82;A;152.855
2;HCPO;73;72.4;0.795;A;460.979
2;HCPO;1;0.9;0.88;A;1840.702
2;HCPO;2;1.9;0.62;A;161.443
2;HCPO;3;3.1;1.017;A;258.115
2;HCPO;2;1.9;1.115;A;258.115
2;HCPO;1;0.9;0.71;A;1840.702
2;HCPO;2;2;0.215;A;161.443
