id;age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country
2471;47; Private;155489; HS-grad;9; Married-civ-spouse; Transport-moving; Husband; White; Male;7688;0;55; United-States
2472;18; Private;57413; Some-college;10; Divorced; Other-service; Own-child; White; Male;0;0;15; United-States
2473;48; Private;320421; HS-grad;9; Married-civ-spouse; Sales; Husband; White; Male;0;0;50; United-States
2474;50; Self-emp-not-inc;174752; HS-grad;9; Divorced; Farming-fishing; Not-in-family; White; Male;0;0;40; United-States
2475;40; State-gov;229364; Masters;14; Divorced; Prof-specialty; Not-in-family; White; Female;0;0;45; United-States
2476;56; Self-emp-not-inc;157486; 10th;6; Divorced; Sales; Own-child; White; Male;0;0;40; United-States
2477;34; Private;92682; HS-grad;9; Never-married; Adm-clerical; Not-in-family; White; Female;4865;0;40; United-States
2478;56; Federal-gov;101338; Bachelors;13; Married-civ-spouse; Sales; Husband; White; Male;0;0;40; United-States
2479;18; Private;132652; 11th;7; Never-married; Other-service; Own-child; White; Male;0;0;20; United-States
2480;21; Private;34616; Some-college;10; Never-married; Other-service; Own-child; White; Female;0;0;25; United-States
2481;40; Private;218903; HS-grad;9; Divorced; Tech-support; Unmarried; White; Female;0;0;40; United-States
2482;27; Local-gov;204098; HS-grad;9; Married-civ-spouse; Handlers-cleaners; Other-relative; White; Male;0;0;50; United-States
2483;52; Self-emp-not-inc;64045; Prof-school;15; Married-civ-spouse; Prof-specialty; Husband; White; Male;99999;0;45; United-States
2484;46; Private;189763; HS-grad;9; Divorced; Sales; Not-in-family; White; Female;0;0;30; United-States
2485;23; Private;26248; HS-grad;9; Never-married; Adm-clerical; Own-child; White; Female;0;0;40; United-States
2486;50; Private;92079; Some-college;10; Married-civ-spouse; Tech-support; Husband; White; Male;0;0;45; United-States
2487;19; Private;280071; Some-college;10; Never-married; Machine-op-inspct; Other-relative; White; Male;0;0;50; United-States
2488;20; Private;224059; HS-grad;9; Never-married; Other-service; Not-in-family; White; Male;0;0;40; United-States
2489;39; Private;185520; Some-college;10; Divorced; Exec-managerial; Not-in-family; White; Female;8614;0;40; United-States
2490;24; Private;265567; 11th;7; Never-married; Craft-repair; Own-child; White; Male;0;0;35; United-States
2491;72; Private;106890; Assoc-voc;11; Widowed; Adm-clerical; Not-in-family; White; Female;0;0;40; United-States
2492;42; State-gov;39586; Masters;14; Married-civ-spouse; Prof-specialty; Wife; White; Female;0;0;20; United-States
2493;51; Private;209912; Bachelors;13; Divorced; Exec-managerial; Not-in-family; Amer-Indian-Eskimo; Male;0;0;50; United-States
2494;39; Private;144169; HS-grad;9; Married-civ-spouse; Sales; Husband; White; Male;0;0;50; United-States
2495;40; Local-gov;50442; Some-college;10; Never-married; Adm-clerical; Unmarried; Amer-Indian-Eskimo; Female;2977;0;35; United-States
2496;34; Private;89644; Some-college;10; Married-civ-spouse; Sales; Husband; White; Male;0;0;55; United-States
2497;19; Private;275889; 11th;7; Never-married; Handlers-cleaners; Own-child; White; Male;0;0;40; Mexico
2498;26; Private;231638; HS-grad;9; Never-married; Exec-managerial; Own-child; White; Female;0;0;40; United-States
2499;45; Local-gov;224474; Bachelors;13; Divorced; Prof-specialty; Unmarried; White; Female;4934;0;50; United-States
2500;28; Private;355259; Masters;14; Never-married; Prof-specialty; Not-in-family; White; Female;0;0;40; United-States
2501;30; Federal-gov;68330; Bachelors;13; Never-married; Prof-specialty; Not-in-family; White; Male;0;0;40; United-States
2502;32; Private;185410; HS-grad;9; Never-married; Adm-clerical; Not-in-family; White; Female;0;0;40; United-States
2503;19; Private;87653; Some-college;10; Never-married; Other-service; Own-child; White; Female;0;0;25; United-States
2504;21; Private;286853; HS-grad;9; Never-married; Other-service; Own-child; White; Male;0;0;35; United-States
2505;54; Private;96710; HS-grad;9; Married-civ-spouse; Priv-house-serv; Other-relative; Black; Female;0;0;20; United-States
2506;62; Private;160143; Prof-school;15; Married-civ-spouse; Prof-specialty; Husband; White; Male;0;0;30; United-States
2507;25; Private;186925; Some-college;10; Never-married; Other-service; Not-in-family; White; Male;2597;0;48; United-States
2508;49; Self-emp-inc;109705; Some-college;10; Divorced; Exec-managerial; Unmarried; White; Female;0;0;32; United-States
2509;32; Private;94235; HS-grad;9; Married-civ-spouse; Craft-repair; Husband; White; Male;0;0;40; United-States
2510;37; Local-gov;297449; HS-grad;9; Married-civ-spouse; Protective-serv; Husband; White; Male;0;0;40; United-States
2511;58; Private;205896; HS-grad;9; Divorced; Sales; Other-relative; White; Female;0;0;40; United-States
2512;37; Private;93717; Some-college;10; Married-civ-spouse; Adm-clerical; Wife; White; Female;7298;0;45; United-States
2513;41; Private;194710; HS-grad;9; Never-married; Exec-managerial; Not-in-family; White; Female;0;0;40; United-States
2514;38; Private;236391; Bachelors;13; Married-civ-spouse; Exec-managerial; Husband; White; Male;7688;0;40; United-States
2515;47; State-gov;189123; HS-grad;9; Married-civ-spouse; Other-service; Husband; White; Male;0;0;40; United-States
2516;42; Private;358677; HS-grad;9; Divorced; Other-service; Unmarried; Black; Male;0;0;35; United-States
2517;30; State-gov;199539; HS-grad;9; Married-civ-spouse; Adm-clerical; Husband; White; Male;0;1902;40; United-States
2518;43; Private;128170; Some-college;10; Married-civ-spouse; Sales; Husband; White; Male;7688;0;40; United-States
2519;34; Private;231238; HS-grad;9; Married-civ-spouse; Machine-op-inspct; Husband; Black; Male;0;0;40; United-States
2520;57; Private;296152; Some-college;10; Divorced; Exec-managerial; Other-relative; White; Female;594;0;10; United-States
2521;46; Private;166003; 11th;7; Married-civ-spouse; Machine-op-inspct; Husband; White; Male;0;0;40; United-States
2522;32; Private;281437; Some-college;10; Married-civ-spouse; Transport-moving; Husband; White; Male;0;0;55; United-States
2523;20; Private;190231; 9th;5; Never-married; Machine-op-inspct; Own-child; White; Female;0;0;11; Nicaragua
2524;47; Private;122026; Assoc-voc;11; Divorced; Sales; Not-in-family; White; Male;0;0;50; United-States
2525;53; Self-emp-not-inc;174102; 7th-8th;4; Married-civ-spouse; Exec-managerial; Husband; White; Male;4386;0;50; Greece
2526;43; Private;125461; Bachelors;13; Married-civ-spouse; Sales; Husband; White; Male;0;0;65; United-States
2527;80; Self-emp-not-inc;184335; 7th-8th;4; Married-civ-spouse; Farming-fishing; Husband; White; Male;0;0;30; United-States
2528;24; Private;211345; Some-college;10; Never-married; Other-service; Own-child; White; Female;0;0;40; Mexico
2529;43; Local-gov;147328; Masters;14; Married-civ-spouse; Exec-managerial; Husband; White; Male;0;1977;60; United-States
2530;22; Private;222993; HS-grad;9; Never-married; Handlers-cleaners; Own-child; White; Male;0;0;40; United-States
2531;40; Private;225978; Some-college;10; Separated; Exec-managerial; Not-in-family; Black; Male;0;0;40; United-States
2532;48; Private;121124; HS-grad;9; Married-civ-spouse; Exec-managerial; Husband; White; Male;0;0;50; United-States
2533;51; Private;234057; HS-grad;9; Married-civ-spouse; Craft-repair; Husband; White; Male;0;0;45; United-States
2534;24; Federal-gov;306515; HS-grad;9; Never-married; Adm-clerical; Not-in-family; White; Female;0;0;40; United-States
2535;19; Private;116562; HS-grad;9; Never-married; Other-service; Own-child; White; Female;0;0;40; United-States
2536;34; Private;171159; Some-college;10; Divorced; Adm-clerical; Unmarried; White; Female;0;0;30; United-States
2537;24; Private;199011; HS-grad;9; Never-married; Craft-repair; Own-child; White; Male;0;0;40; United-States
2538;41; Private;443508; Bachelors;13; Married-civ-spouse; Transport-moving; Husband; White; Male;0;0;48; Canada
2539;24; Private;29810; HS-grad;9; Divorced; Sales; Not-in-family; White; Female;0;0;38; United-States
2540;22; Local-gov;238831; Some-college;10; Never-married; Protective-serv; Own-child; White; Male;0;0;40; United-States
2541;32; Federal-gov;566117; Some-college;10; Divorced; Adm-clerical; Unmarried; White; Female;0;0;40; United-States
2542;41; Private;255044; Bachelors;13; Divorced; Exec-managerial; Not-in-family; White; Female;0;0;55; United-States
2543;20; Private;436253; Some-college;10; Never-married; Other-service; Own-child; White; Male;0;0;35; United-States
2544;31; Private;300687; HS-grad;9; Never-married; Other-service; Not-in-family; Black; Male;0;0;40; United-States
2545;55; Private;144071; Bachelors;13; Married-civ-spouse; Tech-support; Husband; White; Male;0;0;18; United-States
2546;26; Private;188767; Bachelors;13; Never-married; Sales; Own-child; White; Male;0;0;40; United-States
2547;27; Self-emp-not-inc;300777; HS-grad;9; Divorced; Transport-moving; Not-in-family; White; Male;0;0;70; United-States
2548;35; Private;26987; HS-grad;9; Separated; Adm-clerical; Not-in-family; White; Female;0;0;40; United-States
2549;40; Private;174395; HS-grad;9; Divorced; Other-service; Not-in-family; White; Male;0;0;60; Greece
2550;59; Private;90290; Some-college;10; Married-civ-spouse; Prof-specialty; Husband; White; Male;0;0;34; United-States
2551;61; Private;183735; Some-college;10; Married-civ-spouse; Sales; Husband; White; Male;0;0;45; United-States
2552;31; Private;123273; HS-grad;9; Never-married; Sales; Own-child; Black; Female;0;0;40; United-States
2553;43; Federal-gov;186916; Masters;14; Divorced; Protective-serv; Not-in-family; White; Male;0;0;60; United-States
2554;61; Private;43554; 5th-6th;3; Never-married; Handlers-cleaners; Not-in-family; Black; Male;0;2339;40; United-States
2555;54; Private;178251; Assoc-acdm;12; Widowed; Adm-clerical; Unmarried; White; Female;0;0;30; United-States
2556;30; Private;255885; Some-college;10; Married-civ-spouse; Sales; Husband; White; Male;0;0;50; United-States
2557;20; Private;64292; Some-college;10; Never-married; Sales; Not-in-family; White; Female;0;0;50; United-States
2558;27; State-gov;194773; Masters;14; Never-married; Prof-specialty; Not-in-family; White; Female;0;0;50; Germany
2559;44; Self-emp-inc;133060; Some-college;10; Divorced; Machine-op-inspct; Not-in-family; White; Male;0;0;60; United-States
2560;64; Private;258006; Some-college;10; Widowed; Adm-clerical; Not-in-family; White; Female;0;0;40; Cuba
2561;55; Private;92215; HS-grad;9; Divorced; Adm-clerical; Not-in-family; White; Female;0;0;40; United-States
2562;34; Private;33945; HS-grad;9; Divorced; Craft-repair; Not-in-family; White; Male;6849;0;55; United-States
2563;61; Private; ; HS-grad;9; Widowed; Sales; Not-in-family; White; Female;0;0;35; United-States
2564;34; Private;355571; HS-grad;9; Divorced; Machine-op-inspct; Unmarried; Black; Female;0;0;40; United-States
2565;47; Self-emp-inc;139268; Prof-school;15; Married-civ-spouse; Prof-specialty; Husband; White; Male;0;1977;60; United-States
2566;26; Private;34402; Bachelors;13; Never-married; Adm-clerical; Not-in-family; White; Male;0;0;45; United-States
2567;35; Private;25955; 11th;7; Never-married; Other-service; Unmarried; Amer-Indian-Eskimo; Male;0;0;40; United-States
2568;36; Private;209609; Bachelors;13; Married-civ-spouse; Prof-specialty; Husband; White; Male;0;0;38; United-States
2569;47; Private;168283; Bachelors;13; Married-civ-spouse; Prof-specialty; Husband; White; Male;0;0;40; United-States
2570;17; Private;295488; 11th;7; Never-married; Other-service; Own-child; Black; Female;0;0;25; United-States
2571;35; Private;190895; Some-college;10; Married-civ-spouse; Prof-specialty; Husband; White; Male;0;0;60; United-States
2572;33; Private;164190; Masters;14; Never-married; Prof-specialty; Own-child; White; Male;0;0;20; United-States
2573;25; Private;216010; Assoc-acdm;12; Married-civ-spouse; Adm-clerical; Wife; White; Female;0;0;40; United-States
2574;18; Private;387568; 10th;6; Never-married; Sales; Own-child; White; Male;0;0;10; United-States
2575;47; State-gov;188386; Masters;14; Separated; Prof-specialty; Not-in-family; White; Male;0;0;38; United-States
2576;44; Private;174491; HS-grad;9; Widowed; Other-service; Unmarried; Black; Female;0;0;30; United-States
2577;41; Private;31221; HS-grad;9; Divorced; Other-service; Unmarried; White; Female;0;0;30; United-States
2578;30; Private;272451; Bachelors;13; Never-married; Adm-clerical; Not-in-family; White; Female;0;0;40; United-States
2579;53; Self-emp-not-inc;152652; Some-college;10; Married-civ-spouse; Farming-fishing; Husband; White; Male;0;0;50; United-States
2580;53; Private;104413; HS-grad;9; Widowed; Other-service; Unmarried; Black; Female;0;0;20; United-States
2581;40; Private;105936; HS-grad;9; Married-civ-spouse; Sales; Wife; White; Female;5013;0;20; United-States
2582;24; Private;379066; Some-college;10; Never-married; Adm-clerical; Not-in-family; White; Male;0;2205;24; United-States
2583;27; Private;214858; Bachelors;13; Never-married; Sales; Own-child; White; Male;0;0;40; United-States
2584;50; Private;237735; 5th-6th;3; Married-civ-spouse; Transport-moving; Husband; White; Male;0;0;37; Mexico
2585;36; Private;158592; 11th;7; Married-civ-spouse; Craft-repair; Husband; White; Male;0;0;50; United-States
2586;41; Private;237321; 1st-4th;2; Married-civ-spouse; Machine-op-inspct; Husband; White; Male;0;0;40; Mexico
2587;41; Private;23646; Masters;14; Never-married; Prof-specialty; Not-in-family; White; Female;0;0;40; United-States
2588;31; Private;169240; HS-grad;9; Never-married; Other-service; Not-in-family; White; Female;0;0;40; United-States
2589;32; Federal-gov;454508; Bachelors;13; Married-civ-spouse; Exec-managerial; Husband; White; Male;0;0;40; United-States
2590;22; Private;130356; Some-college;10; Never-married; Machine-op-inspct; Own-child; White; Male;0;0;48; United-States
2591;22; Private;427686; 10th;6; Divorced; Craft-repair; Own-child; White; Male;0;0;40; United-States
2592;18; Local-gov;36411; 12th;8; Never-married; Prof-specialty; Own-child; White; Male;0;0;30; United-States
2593;39; Private;548510; Bachelors;13; Married-civ-spouse; Prof-specialty; Husband; Black; Male;0;0;30; United-States
2594;38; Private;187264; HS-grad;9; Married-civ-spouse; Exec-managerial; Wife; White; Female;0;0;55; United-States
2595;35; State-gov;140752; HS-grad;9; Married-civ-spouse; Craft-repair; Husband; White; Male;0;0;40; United-States
2596;23; Private;325596; Some-college;10; Never-married; Machine-op-inspct; Not-in-family; White; Male;0;0;40; United-States
2597;54; Self-emp-not-inc;175804; Bachelors;13; Married-civ-spouse; Exec-managerial; Husband; White; Male;0;0;40; United-States
2598;36; Private;107302; Masters;14; Married-civ-spouse; Prof-specialty; Husband; White; Male;0;0;60; United-States
2599;63; Local-gov;41161; HS-grad;9; Married-civ-spouse; Exec-managerial; Husband; White; Male;0;0;55; United-States
2600;39; Private;401832; Some-college;10; Married-civ-spouse; Exec-managerial; Husband; White; Male;0;0;48; United-States
2601;57; Self-emp-not-inc;353808; Some-college;10; Married-civ-spouse; Sales; Husband; White; Male;0;0;60; United-States
2602;58; Self-emp-inc;349910; Prof-school;15; Married-civ-spouse; Prof-specialty; Husband; White; Male;0;1977;50; United-States
2603;29; Private;161478; Bachelors;13; Never-married; Adm-clerical; Not-in-family; Asian-Pac-Islander; Female;0;0;40; Japan
2604;17; Private;400225; 11th;7; Never-married; Sales; Own-child; White; Female;0;0;20; United-States
2605;40; Private;367533; HS-grad;9; Divorced; Craft-repair; Not-in-family; White; Male;0;0;40; United-States
2606;69; Self-emp-not-inc;69306; Some-college;10; Married-civ-spouse; Other-service; Wife; White; Female;0;0;15; United-States
